Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,Exponential Moving Average (3) 1 day,Exponential Moving Average (7) 1 day
BUD,Anheuser-Busch Inbev SA Sponsored,Beverages: alcoholic,Consumer non-durables,NYSE,,125002584077.32018,USD,63.04,USD,63.1,USD,0.1600000000000037,USD,0.25380710659899064,0.09517766497462289,1753383034.43981,1855825,7689465,15055,2253009.4,2389761.066666667,2438137.8333333335,1.113960570604264,0.9719011448766685,1.478673711299576,62.83833333333333,22.0165543254287,0.7500266215240253,0.824609833013204,0.20815913,0.5627345,0.95890796,3.269754768392371,8.301813590751872,4.999081115849671,3.333924452047854,1.6583263964918236,0.7963939590805129,0.8319300006076779,0.677113431039058,0.9354109185566178,63.715,USD,63.715,USD,67.4,USD,67.49,USD,136.08,USD,63.08,USD,63.08,USD,63.08,USD,63.08,USD,63.08,USD,63.085,USD,63.085,USD,63.595,USD,63.715,USD,415387.288459534,USD,63.018999999999984,63.023749999999914,63.01599999999985,63.0146153846155,63.07999100545746,63.0105000000003,62.94100899454314,63.08353615499582,63.00400000000003,62.92446384500425,,0.824609833013204,2025-02-26,2025-07-31,Buy,73.428571,USD,Buy,63.07342993049326,62.78551713976351
LMT,Lockheed Martin Corporation,Aerospace & defense,Electronic technology,NYSE,"S&P 500, S&P 500 Industrials, S&P 100, Russell 3000, Russell 1000",109864017351,USD,466.74,USD,470,USD,6.759999999999991,USD,1.4483438316835906,0.6984616703089495,235205223.55200002,922084,3978255,7877,1329256.2,1638405.7333333334,1447825.388888889,1.3657611856702854,1.5573236026346287,2.4685493696973104,466.9508000000001,20.95861623019722,0.5780443964439849,0.6698146053789349,0.13397282,0.35294694,0.42672163,3.2961108971890645,4.730327842938889,6.387898115899459,4.166087138899007,1.4095190433152325,0.8392558528428093,0.7706220308459287,0.5216059787685098,0.8568144082604882,494.2,USD,509.5499,USD,618.95,USD,618.95,USD,618.95,USD,467.385,USD,467.385,USD,467.385,USD,467.385,USD,467.385,USD,467.705,USD,469.9024,USD,475.69,USD,494.2,USD,587132.231404959,USD,466.89199999999937,466.87000000000023,466.6629999999992,466.9503846153851,467.17084424137767,466.70124999999945,466.23165575862123,467.65526520503505,466.78374999999903,465.912234794963,,0.6698146053789349,2025-01-28,2025-04-22,Buy,536.7,USD,Sell,468.05523319257827,467.4375684543986
IBN,ICICI Bank Limited,Regional banks,Finance,NYSE,,108081704105.14961,USD,30.64,USD,31.23,USD,0.5700000000000003,USD,1.8603133159268939,1.9255874673629239,3532092935.7999997,5069896,26456960,23773,6487215.8000000175,5074047.500000046,4369970.955555622,0.9019350606756384,1.2244889596763646,1.3432337723107044,30.63166666666666,19.09153218269051,0.8512652354668342,0.8012337292878785,0.35077828,0.5076574,1.0129207,5.52806368120936,6.937208727619456,9.48946567128417,6.663034539579155,2.5123756367231485,1.1365841812680626,0.9041643081534734,1.2648903570229968,0.8266452030932991,30.765,USD,30.765,USD,32.14,USD,32.14,USD,32.14,USD,30.67,USD,30.69,USD,30.69,USD,30.69,USD,30.69,USD,30.69,USD,30.765,USD,30.765,USD,30.765,USD,151752.401582568,USD,30.660999999999962,30.661250000000045,30.664000000000044,30.643084615384637,30.684235384019658,30.665,30.64576461598034,30.690165438702802,30.626005000000013,30.561844561297224,,0.8012337292878785,2025-01-25,2025-04-21,Strong buy,34.621676,USD,Buy,30.474568243913282,29.915843763025862
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored,Major banks,Finance,NYSE,,103818502945.94511,USD,16.26,USD,16.52,USD,0.36999999999999744,USD,2.2755227552275366,1.5990159901598893,6409427327.14305,794993,4731653,2925,1029134.5,1233443.5,1309222.6333333333,0.8014796547472415,1.4369616312496758,1.760442969187906,16.276666666666667,12.36595938854666,0.789948912727111,0.770441494968149,1.0233085,0.56739604,0.63993293,2.325075287031809,3.909839834682357,5.009003637711344,4.7542336129298395,1.7137813229215917,0.9094279781581084,0.7940800683317812,0.7157662341772218,0.5716118625459836,16.39,USD,16.39,USD,16.39,USD,16.39,USD,27.1,USD,16.275,USD,16.2864,USD,16.295,USD,16.295,USD,16.295,USD,16.3061,USD,16.35,USD,16.39,USD,16.39,USD,515529.821763979,USD,16.262999999999995,16.26562500000001,16.274000000000015,16.279292307692298,16.290136983007805,16.273545000000006,16.256953016992206,16.3009007155499,16.27854000000001,16.25617928445012,,0.770441494968149,2025-01-29,2025-05-14,Buy,14.571856,USD,Sell,16.209266907010917,15.971671835326536
MO,"Altria Group, Inc.",Tobacco,Consumer non-durables,NYSE,"S&P 500, S&P 500 Consumer Staples, S&P 100, Russell 3000, Russell 1000",98210533827,USD,58.09,USD,58.14,USD,0.1599999999999966,USD,0.27543467033912306,0.0860733344809729,1688081743.5,7209443,32806740,13841,9931487.40000001,8690300.366666744,8052712.588888884,0.796536796536798,1.2531894372702046,2.2204698499798425,58.01666666666667,8.870327388223798,0.6755113206931049,0.7096385235488354,-0.1245435,0.66123927,0.60607463,7.055858375795236,7.871795830684402,6.289714148306231,3.9256257137114656,1.509593718664533,0.8360544001203027,0.7774206731633515,0.8287706378142753,0.8387703471649216,59.67,USD,59.67,USD,59.67,USD,59.67,USD,77.79,USD,58.11,USD,58.11,USD,58.11,USD,58.11,USD,58.11,USD,58.11,USD,58.21,USD,59.32,USD,59.67,USD,3297419.3548387103,USD,58.072000000000045,58.06750000000006,58.04699999999991,58.02346153846118,58.09853711360449,58.0480000000003,57.99746288639611,58.08806886389738,58.01599500000007,57.94392113610276,,0.7096385235488354,2025-01-30,2025-04-29,Neutral,56.272727,USD,Buy,58.167723884629524,58.172401430975135
DUK,Duke Energy Corporation (Holding Company),Electric utilities,Utilities,NYSE,"S&P 500, S&P 500 Utilities, S&P 100, Russell 3000, Dow Jones Utility Average, Dow Jones Composite Average, Russell 1000, PHLX Utilities Sector",93366926410.00002,USD,120.16,USD,120.2,USD,0.04000000000000625,USD,0.03328894806924622,0.03328894806924622,774963983.192,4343944,20076143,100,5062424.2,4139201.566666667,3542245.677777778,0.9654940811015076,1.6073867059657374,1.9677255894918544,119.84333333333332,21.148227674328556,0.8461054737628557,0.8681561225441348,-0.074787594,0.4991638,0.46518847,3.551708694226509,6.216848426539231,6.589120811932421,4.191328615024555,1.8825150972336933,0.9633485150172424,0.6911380178793354,1.1620881187847962,0.9978253504297269,121.465,USD,121.465,USD,121.465,USD,121.465,USD,121.465,USD,120.26,USD,120.26,USD,120.26,USD,120.26,USD,120.26,USD,120.26,USD,120.26,USD,121.465,USD,121.465,USD,1149320.41040397,USD,120.18899999999988,120.16687500000035,119.97500000000018,119.80807692307714,120.30289238167437,119.99049999999995,119.67810761832554,120.08074356786298,119.74313500000002,119.40552643213707,,0.8681561225441348,2025-02-13,2025-05-12,Buy,124.571429,USD,Buy,119.98315817175526,119.44979303196094
RELX,RELX PLC PLC,Miscellaneous commercial services,Commercial services,NYSE,,92174693095.5152,USD,49.89,USD,49.85,USD,0.00999999999999801,USD,0.020044097013425556,-0.08017638805371648,1847177457.26062,675504,2087335,1400,653638,635538.4666666667,647798.8333333334,1.3969006894056646,0.8642483137230461,1.2228492498369417,49.896,37.89305787634817,1.0685422773378277,1.0232337053458835,0.6769112,0.88099605,0.88585335,2.2687339728369262,6.834117669293719,6.04921343537415,2.574175909528692,1.1383937388687853,0.7352495848663975,0.6659323247677457,0.7030463562597107,0.6532853247798742,50.6,USD,51.99,USD,51.99,USD,51.99,USD,51.99,USD,49.95,USD,49.95,USD,49.95,USD,49.95,USD,49.95,USD,49.95,USD,50.045,USD,50.045,USD,50.045,USD,,,49.91900000000012,49.90562500000004,49.89600000000017,49.872284615384466,49.9490917512518,49.899999999999864,49.85090824874793,49.934689083497425,49.84473499999993,49.75478091650243,,1.0232337053458835,2025-02-13,2025-07-24,Buy,59.7,USD,Strong buy,49.5258101258906,49.06376858527364
AON,Aon plc,Insurance brokers/Services,Finance,NYSE,"S&P 500, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG",84925160849,USD,393.17,USD,395.01,USD,1.839999999999975,USD,0.46799094539257186,0.46799094539257186,209074279.93199998,855440,5199056,100,1360306.3,1214629.3333333333,1109043.0222222223,1.6990790759890977,1.6483765506977697,1.9665863724091317,392.41833333333335,31.057554070493076,0.6089400259407299,0.6264420436756295,0.26362377,0.8342181,0.9229259,4.745022889385713,8.10937741387301,5.413879225760414,4.776573097678103,1.6113500288092992,0.7032912883492825,0.7167560240810537,0.9395380439324993,0.8085333900957645,412.97,USD,412.97,USD,412.97,USD,412.97,USD,412.97,USD,394.02,USD,394.13,USD,394.475,USD,394.475,USD,394.475,USD,395.345,USD,395.345,USD,398,USD,412.97,USD,262450,USD,393.2049999999999,393.38937499999963,393.7139999999992,394.1166846153855,394.2725863686166,393.67237499999993,393.07216363138326,395.1059672383992,394.129845000001,393.1537227616028,IE00BLP1HW54,0.6264420436756295,2025-01-31,2025-04-25,Neutral,406.941176,USD,Sell,392.23393971758503,393.7977277996769
MDLZ,"Mondelez International, Inc.",Food: specialty/candy,Consumer non-durables,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, S&P 100, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG, NASDAQ US Benchmark Food Producers",82720934105,USD,63.95,USD,63.9,USD,0.20000000000000284,USD,0.31274433150899583,-0.07818608287725452,1291043835.34,6013646,27269953,784,9048000.899999997,10387725.933333328,9947117.566666659,1.195532483876039,1.4775927597467624,2.663482629334353,63.95000000000001,18.672623218874097,0.6052098040508668,0.6318180001528894,-0.0585164,0.40959713,0.5119427,3.485467804862491,7.878948441002649,6.9851543083730405,3.77810874738612,1.2875717704480747,0.7374562740625389,0.6760137931136445,0.520579451782275,0.8466306345737667,70.6,USD,70.6,USD,75.11,USD,76.06,USD,78.59,USD,64.06,USD,64.06,USD,64.06,USD,64.06,USD,64.06,USD,64.06,USD,64.33,USD,65.505,USD,70.6,USD,404900,USD,63.97099999999998,63.96312500000002,63.909000000000006,63.89538461538462,64.01002426872422,63.907000000000075,63.80397573127593,63.98010567233988,63.89071999999997,63.801334327660065,,0.6318180001528894,2025-02-04,2025-04-29,Buy,66.333333,USD,Buy,64.18148299382017,64.68570394752754
STRK,MicroStrategy Incorporated - 8.00% Series A Perpetual Strike Preferred Stock,Internet software/Services,Technology services,NASDAQ,,78676073153,USD,83,USD,83.79,USD,0.09999999999999432,USD,0.12048192771083653,0.95180722891567,240345445.536,494171,1418324,1504,334189.1,389192.76666666666,,2.3045970003658094,3.0960340987659176,5.259153312966971,82.92103333333334,,1.7722658642128017,1.6337624828828377,2.6416404,,,0.6784773928054544,0.6113196650303205,0.2871320740483066,2.4427645430281326,1.28958855254953,0.7565556820617747,2.0716018027957905,,,100.25,USD,100.25,USD,100.25,USD,100.25,USD,100.25,USD,83.12,USD,83.12,USD,83.18,USD,83.18,USD,83.18,USD,83.568,USD,83.7531,USD,90.5,USD,95,USD,302122.555410691,USD,82.98599999999996,82.99124999999995,83.02000000000011,83.23446153846115,83.46689446963477,83.15589999999972,82.84490553036467,83.60784191008348,83.16639999999984,82.7249580899162,,1.6337624828828377,,,,,,Sell,84.09418354121658,85.75425472731438
INFY,Infosys Limited,Information technology services,Technology services,NYSE,,77615606008.13394,USD,18.06,USD,18.48,USD,0.2900000000000027,USD,1.6057585825027836,2.3255813953488467,4152729999.9999995,19376214,52201940,108307,13397887.2,11547179.066666666,9062340.077777777,3.742437193088318,1.6528340404602349,1.7319196126348617,18.116699999999998,22.66566265060241,1.581825811255863,1.538910643111089,0.6374471,0.98214126,1.004472,4.991317635618532,6.623156520958563,4.928193813946596,2.9247521003386963,1.3745619409942107,0.8350690004144355,1.159443686238933,1.0145139365674363,0.9899075257561011,21.37,USD,23.19,USD,23.63,USD,23.63,USD,26.39,USD,18.07,USD,18.075,USD,18.089,USD,18.089,USD,18.089,USD,18.11,USD,18.39,USD,18.705,USD,20.19,USD,58507.8430266149,USD,18.05799999999997,18.04802500000002,18.056999999999967,18.051538461538385,18.080307824671294,18.054359999999956,18.02841217532862,18.088861907834104,18.041034999999905,17.993208092165705,,1.538910643111089,2025-01-16,2025-04-17,Buy,23.470861,USD,Buy,18.29555388853744,18.538854358689285
